ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400008695,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8695,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8695,12011981,99999902,{AcademicYear},77777777,70000002
9400008696,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8696,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8696,12011981,99999902,{AcademicYear},77777777,70000002
9400008697,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8697,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8697,12011981,99999902,{AcademicYear},77777777,70000002
9400008698,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8698,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8698,12011981,99999902,{AcademicYear},77777777,70000002
9400008699,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8699,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8699,12011981,99999902,{AcademicYear},77777777,70000002
9400008700,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8700,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8700,12011981,99999902,{AcademicYear},77777777,70000002
9400008701,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8701,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8701,12011981,99999902,{AcademicYear},77777777,70000002
9400008702,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8702,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8702,12011981,99999902,{AcademicYear},77777777,70000002
9400008703,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8703,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8703,12011981,99999902,{AcademicYear},77777777,70000002
9400008704,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8704,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8704,12011981,99999902,{AcademicYear},77777777,70000002
9400008705,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8705,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8705,12011981,99999902,{AcademicYear},77777777,70000002
9400008706,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8706,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8706,12011981,99999902,{AcademicYear},77777777,70000002
9400008707,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8707,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8707,12011981,99999902,{AcademicYear},77777777,70000002
9400008708,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8708,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8708,12011981,99999902,{AcademicYear},77777777,70000002
9400008709,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8709,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8709,12011981,99999902,{AcademicYear},77777777,70000002
9400008710,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8710,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8710,12011981,99999902,{AcademicYear},77777777,70000002
9400008711,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8711,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8711,12011981,99999902,{AcademicYear},77777777,70000002
9400008712,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8712,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8712,12011981,99999902,{AcademicYear},77777777,70000002
9400008713,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8713,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8713,12011981,99999902,{AcademicYear},77777777,70000002
9400008714,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8714,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8714,12011981,99999902,{AcademicYear},77777777,70000002
9400008715,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8715,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8715,12011981,99999902,{AcademicYear},77777777,70000002
9400008716,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8716,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8716,12011981,99999902,{AcademicYear},77777777,70000002
9400008717,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8717,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8717,12011981,99999902,{AcademicYear},77777777,70000002
9400008718,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8718,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8718,12011981,99999902,{AcademicYear},77777777,70000002
9400008719,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8719,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8719,12011981,99999902,{AcademicYear},77777777,70000002
9400008720,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8720,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8720,12011981,99999902,{AcademicYear},77777777,70000002
9400008721,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8721,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8721,12011981,99999902,{AcademicYear},77777777,70000002
9400008722,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8722,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8722,12011981,99999902,{AcademicYear},77777777,70000002
9400008723,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8723,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8723,12011981,99999902,{AcademicYear},77777777,70000002
9400008724,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8724,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8724,12011981,99999902,{AcademicYear},77777777,70000002
9400008725,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8725,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8725,12011981,99999902,{AcademicYear},77777777,70000002
9400008726,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8726,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8726,12011981,99999902,{AcademicYear},77777777,70000002
9400008727,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8727,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8727,12011981,99999902,{AcademicYear},77777777,70000002
9400008728,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8728,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8728,12011981,99999902,{AcademicYear},77777777,70000002
9400008729,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8729,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8729,12011981,99999902,{AcademicYear},77777777,70000002
9400008730,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8730,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8730,12011981,99999902,{AcademicYear},77777777,70000002
9400008731,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8731,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8731,12011981,99999902,{AcademicYear},77777777,70000002
9400008732,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8732,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8732,12011981,99999902,{AcademicYear},77777777,70000002
9400008733,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8733,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8733,12011981,99999902,{AcademicYear},77777777,70000002
9400008734,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8734,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8734,12011981,99999902,{AcademicYear},77777777,70000002
9400008735,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8735,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8735,12011981,99999902,{AcademicYear},77777777,70000002
9400008736,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8736,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8736,12011981,99999902,{AcademicYear},77777777,70000002
9400008737,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8737,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8737,12011981,99999902,{AcademicYear},77777777,70000002
9400008738,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8738,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8738,12011981,99999902,{AcademicYear},77777777,70000002
9400008739,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8739,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8739,12011981,99999902,{AcademicYear},77777777,70000002
9400008740,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8740,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8740,12011981,99999902,{AcademicYear},77777777,70000002
9400008741,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8741,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8741,12011981,99999902,{AcademicYear},77777777,70000002
9400008742,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8742,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8742,12011981,99999902,{AcademicYear},77777777,70000002
